cohort,user,time_year,time_month,subscription,content,genres,recency_new,bounce
3,6086,2017,10,1,2,1,0.3333,0.5
3,6086,2017,11,1,3,3,0,0.75
3,6087,2017,9,1,9,4,0.2353,0.5294
3,6088,2017,9,1,3,2,0.25,0.5
3,6089,2017,9,1,1,1,0,1
3,6089,2017,10,1,3,2,0.2,1
3,6090,2017,9,1,1,1,0,0
3,6090,2017,10,1,3,3,1,0.6667
3,6091,2017,9,1,2,2,0.5,0.5
3,6091,2017,10,1,3,1,0,0.75
3,6092,2017,9,1,1,1,1,0
3,6092,2017,10,1,3,3,0.5,0.5
3,6093,2017,9,1,1,1,1,1
3,6093,2017,10,1,2,2,0,1
3,6094,2017,9,1,1,1,0,0
3,6094,2017,10,1,2,1,0.1429,0.4286
3,6095,2017,9,1,3,1,1,0.5
3,6096,2017,9,1,1,1,0,1
3,6096,2017,10,1,7,2,0.7778,0.7778
3,6097,2017,9,1,2,1,0,0.3333
3,6098,2017,9,1,3,2,0.3333,0
3,6099,2017,9,1,10,4,0.4167,0.1667
3,6099,2017,10,1,10,3,0.0667,0.4667
3,6099,2017,11,1,2,1,0,0
3,6100,2017,9,1,5,3,0.8333,0.5
3,6100,2017,10,1,2,2,0.3333,0.6667
3,6100,2017,11,1,4,2,0.8,0.8
3,6100,2017,12,1,2,1,0.5,0.25
3,6100,2018,1,1,6,3,1,1
3,6100,2018,2,1,8,4,0.875,0.5
3,6100,2018,3,1,3,2,1,0.3333
3,6101,2017,9,1,3,2,0.5,0.5
3,6102,2017,9,1,1,1,1,0
3,6102,2017,10,1,2,2,0.5,0.5
3,6103,2017,9,1,3,1,1,0
3,6103,2017,10,1,4,3,1,0
3,6103,2017,11,1,1,1,1,0
3,6104,2017,9,1,7,4,0.4,0.3
3,6105,2017,9,1,1,1,1,0
3,6106,2017,9,1,1,1,0,0
3,6106,2017,10,1,10,5,0.5455,0.3636
3,6107,2017,9,1,3,1,0.25,0
3,6108,2017,9,1,3,2,0,0.25
3,6109,2017,9,1,4,2,0,0
3,6110,2017,9,1,4,2,0.6667,0.3333
3,6111,2017,9,1,1,1,1,0.25
3,6112,2017,9,1,5,2,0.3333,0.5
3,6113,2017,9,1,3,1,0.6667,0
3,6114,2017,9,1,8,3,0.625,0.25
3,6115,2017,9,1,2,1,0,0.3333
3,6116,2017,9,1,5,3,0,0
3,6117,2017,9,1,2,2,0.5,0
3,6117,2017,10,1,2,2,0.5,0.5
3,6118,2017,9,1,5,1,0,0
3,6119,2017,9,1,1,1,0,1
3,6119,2017,10,1,1,1,1,0
3,6120,2017,9,1,3,3,0.6,0.8
3,6121,2017,9,1,12,3,0.3333,0.75
3,6122,2017,9,1,3,2,0.3333,1
3,6123,2017,9,1,1,1,0,0.6667
3,6124,2017,9,1,1,1,1,0
3,6124,2017,10,1,2,1,0,0
3,6125,2017,9,1,4,3,0.75,0.5
3,6126,2017,9,1,1,1,0,0
3,6126,2017,10,1,2,2,1,0.5
3,6127,2017,9,1,1,1,1,0
3,6127,2017,10,1,7,2,0.125,0
3,6128,2017,9,1,1,1,1,1
3,6128,2017,10,1,3,2,0.25,0.25
3,6129,2017,9,1,1,1,0,0
3,6129,2017,10,1,2,2,1,0
3,6130,2017,9,1,4,2,0.2,0.6
3,6130,2017,10,1,2,1,1,0
3,6131,2017,9,1,3,2,1,0.3333
3,6132,2017,9,1,2,2,0,0.25
3,6133,2017,9,1,5,1,0,1
3,6134,2017,9,1,2,2,0,0.3333
3,6134,2017,10,1,5,3,0.4,0.6
3,6135,2017,9,1,1,1,0,1
3,6135,2017,10,1,3,1,0.25,1
3,6136,2017,9,1,4,3,0.8333,0.3333
3,6137,2017,9,1,3,2,0.3333,0.3333
3,6137,2017,10,1,1,1,0,1
3,6138,2017,9,1,1,1,0,1
3,6138,2017,10,1,2,1,1,0.5
3,6139,2017,9,1,5,2,0.5,0.3333
3,6140,2017,9,1,1,1,1,0.3333
3,6140,2017,10,1,3,1,0.6,0.6
3,6140,2017,11,1,1,1,0,1
3,6141,2017,9,1,2,2,0.5,0.5
3,6142,2017,9,1,7,2,0.2222,0.4444
3,6143,2017,9,1,5,2,0.7143,0.7143
3,6144,2017,9,1,5,4,0.2,0.6
3,6145,2017,9,1,4,3,0.25,0.75
3,6146,2017,9,1,3,1,0.6667,0.6667
3,6147,2017,9,1,6,3,0,0
3,6148,2017,9,1,4,3,0.5,0
3,6149,2017,9,1,6,2,0.375,0.625
3,6150,2017,9,1,2,2,0.3333,0
3,6151,2017,9,1,4,1,0,0.5
3,6152,2017,9,1,6,2,0.3333,0
3,6152,2017,10,1,38,5,0.4667,0
3,6153,2017,9,1,4,2,0.4,1
3,6154,2017,9,1,3,1,0.4,0.6
3,6155,2017,9,1,2,1,0,1
3,6155,2017,10,1,1,1,0,1
3,6156,2017,9,1,2,2,0.3333,0.6667
3,6157,2017,9,1,3,3,0.25,0.5
3,6158,2017,9,1,3,2,0,0.75
3,6158,2017,10,1,2,2,0.5,0
3,6159,2017,9,1,4,2,0.1818,0.6364
3,6160,2017,9,1,10,2,0.1176,0.3529
3,6160,2017,10,1,5,1,0.125,0.25
3,6161,2017,9,1,1,1,0,0
3,6161,2017,10,1,6,3,0.625,0.625
3,6162,2017,9,1,1,1,1,0
3,6162,2017,10,1,1,1,1,1
3,6163,2017,9,1,3,2,0.3333,1
3,6164,2017,9,1,3,2,1,0
3,6165,2017,9,1,9,3,0.5,0.5
3,6166,2017,9,1,3,2,0.5,0
3,6166,2017,10,1,4,1,0.25,0
3,6167,2017,9,1,1,1,1,1
3,6167,2017,10,1,1,1,1,0.5
3,6168,2017,9,1,3,2,0,0.375
3,6169,2017,9,1,4,2,0.25,0.5
3,6170,2017,9,1,3,3,0.75,1
3,6171,2017,9,1,1,1,1,1
3,6171,2017,10,1,,,,
3,6171,2017,11,1,2,2,1,1
3,6172,2017,9,1,4,1,0,0.6667
3,6172,2017,10,1,1,1,0,1
3,6173,2017,9,1,1,1,1,1
3,6173,2017,10,1,2,2,0,0
3,6174,2017,9,1,5,1,0.3333,0.1667
3,6175,2017,9,1,3,1,0,0.6
3,6175,2017,10,1,1,1,0,1
3,6175,2017,11,1,1,1,0,1
3,6176,2017,9,1,4,2,0,0.4
3,6176,2017,10,1,2,2,0,0
3,6177,2017,9,1,11,4,0.2143,0.3571
3,6178,2017,9,1,4,1,0.5,0.5
3,6179,2017,9,1,2,2,0,0.5
3,6179,2017,10,1,9,4,0.4,0.3
3,6180,2017,9,1,2,1,0.5,0
3,6180,2017,10,1,1,1,1,1
3,6181,2017,9,1,3,2,0,0.6667
3,6182,2017,9,1,3,3,0,0.6667
3,6183,2017,9,1,2,1,0,0.6667
3,6184,2017,9,1,6,2,1,0.75
3,6185,2017,9,1,1,1,1,0
3,6185,2017,10,1,3,3,1,0.6667
3,6186,2017,9,1,20,4,0.36,0.76
3,6187,2017,9,1,3,1,0.2,0.4
3,6187,2017,10,1,4,1,0,0.5625
3,6188,2017,9,1,1,1,0,0
3,6188,2017,10,1,7,4,0.5714,0.4286
3,6189,2017,9,1,3,2,1,0
3,6189,2017,10,1,2,1,0.5,0
3,6190,2017,9,1,2,1,0.5,0
3,6191,2017,9,1,6,3,0.3333,1
3,6192,2017,9,1,6,3,0.125,0.625
3,6193,2017,9,1,2,1,1,0.3333
3,6194,2017,9,1,1,1,0,0
3,6194,2017,10,1,27,3,0.25,0.0278
3,6195,2017,9,1,5,3,0.7143,0.1429
3,6196,2017,9,1,6,3,0.5,0.4
3,6197,2017,9,1,3,1,0,0
3,6198,2017,9,1,2,2,0,0
3,6198,2017,10,1,4,3,0.25,0
3,6199,2017,9,1,1,1,1,0
3,6199,2017,10,1,6,4,0.6667,0.5
3,6200,2017,9,1,2,1,0.5,1
3,6200,2017,10,1,2,1,0.6667,0.3333
3,6201,2017,9,1,3,1,0,0.8571
3,6202,2017,9,1,2,2,0,0.2
3,6202,2017,10,1,6,1,0.375,0.375
3,6203,2017,9,1,3,2,0.4,0.6
3,6204,2017,9,1,3,2,0.5,0.75
3,6204,2017,10,1,20,2,0.2308,0.6538
3,6205,2017,9,1,2,1,0,0
3,6205,2017,10,1,1,1,0,0
3,6206,2017,9,1,3,2,0,0.25
3,6206,2017,10,1,3,2,0,0.5
3,6207,2017,9,1,8,3,0.3333,0
3,6208,2017,9,1,2,1,1,0
3,6209,2017,9,1,14,5,0.1176,0.4118
3,6210,2017,9,1,5,3,0.4,0
3,6211,2017,9,1,1,1,1,1
3,6211,2017,10,1,5,4,0.1667,0.5
3,6212,2017,9,1,3,2,0.25,0.25
3,6213,2017,9,1,9,3,0.8889,0
3,6214,2017,9,1,2,2,0,1
3,6214,2017,10,1,5,2,0.1667,0.3333
3,6215,2017,9,1,4,1,0.625,0.5
3,6216,2017,9,1,2,1,0.25,0.25
3,6216,2017,10,1,1,1,0,0
3,6217,2017,9,1,4,1,0.6667,0.6667
3,6218,2017,9,1,3,3,0,0.5
3,6219,2017,9,1,3,1,0,0
3,6219,2017,10,1,11,4,0.1667,0
3,6219,2017,11,1,7,2,0.2857,0
3,6220,2017,9,1,5,3,0.4,0
3,6221,2017,9,1,4,3,0.4,0.8
3,6222,2017,9,1,6,5,0.7778,0.5556
3,6223,2017,9,1,8,3,0.2,0.6
3,6223,2017,10,1,1,1,0,0
3,6224,2017,9,1,6,2,0.1667,0
3,6225,2017,9,1,2,2,0.6667,0.6667
3,6226,2017,9,1,1,1,0,1
3,6226,2017,10,1,2,1,0,0.5
3,6227,2017,9,1,3,2,0.5,0.5
3,6227,2017,10,1,11,4,0.3333,0.5
3,6228,2017,9,1,12,3,0.3571,0.5
3,6229,2017,9,1,2,2,1,0.3333
3,6230,2017,9,1,2,2,0.3333,1
3,6231,2017,9,1,3,1,0.1111,0.4444
3,6232,2017,9,1,4,2,0.25,0.75
3,6232,2017,10,1,5,3,0.8333,0.5
3,6233,2017,9,1,5,2,0.2,0.8
3,6234,2017,9,1,3,2,0,0.6
3,6234,2017,10,1,5,2,0.1667,0.3333
3,6235,2017,9,1,4,2,0.4,0.4
3,6235,2017,10,1,1,1,1,0
3,6236,2017,9,1,3,1,0,1
3,6237,2017,9,1,10,2,0.6364,0
3,6238,2017,9,1,3,3,0.5,0
3,6239,2017,9,1,6,2,0,0.3333
3,6240,2017,9,1,3,2,0.4,0.8
3,6241,2017,9,1,2,2,0.6667,1
3,6241,2017,10,1,3,2,0.1667,0.3333
3,6242,2017,9,1,2,1,0,0.6667
3,6243,2017,9,1,5,1,0.2222,0.5556
3,6243,2017,10,1,3,1,0,1
3,6244,2017,9,1,13,3,0.3125,0
3,6245,2017,9,1,2,1,0.75,0.5
3,6246,2017,9,1,2,1,1,1
3,6246,2017,10,1,15,4,0.2381,0.5714
3,6247,2017,9,1,1,1,0,1
3,6247,2017,10,1,1,1,0,0.5
3,6248,2017,9,1,2,2,0.5,0.5
3,6249,2017,9,1,3,1,0,0.5
3,6250,2017,9,1,4,3,0.5,0.5
3,6251,2017,9,1,4,2,0.7778,0.5556
3,6251,2017,10,1,12,3,0.5714,0.3571
3,6252,2017,9,1,4,2,0,0
3,6253,2017,9,1,9,3,0.1,0.7
3,6254,2017,9,1,5,2,0.6667,0.5
3,6255,2017,9,1,1,1,1,1
3,6255,2017,10,1,2,1,1,0
3,6256,2017,9,1,8,3,0.5455,0.4545
3,6257,2017,9,1,7,2,0,0.4286
3,6258,2017,9,1,6,3,0.7143,0.5714
3,6259,2017,9,1,1,1,0,0.5
3,6259,2017,10,1,4,4,0,0.6
3,6260,2017,9,1,5,2,0,0.4444
3,6261,2017,9,1,5,2,0.2,0.4
3,6262,2017,9,1,10,2,0.4545,0.5455
3,6263,2017,9,1,3,1,0,0.6667
3,6264,2017,9,1,6,3,0.1667,0
3,6265,2017,9,1,3,2,0.3333,0.6667
3,6266,2017,9,1,2,2,0.9231,0.5385
3,6267,2017,9,1,4,2,0.4286,0.5714
3,6268,2017,9,1,3,2,0.6667,0.6667
3,6268,2017,10,1,2,1,1,0.5
3,6269,2017,9,1,6,2,0.3333,0.3333
3,6269,2017,10,1,1,1,0,0
3,6270,2017,9,1,4,3,0.6,0.6
3,6271,2017,9,1,3,1,0.3333,0.6667
3,6271,2017,10,1,8,1,0.7273,0.7273
3,6272,2017,9,1,3,1,1,0.6
3,6273,2017,9,1,2,2,1,0.3333
3,6274,2017,9,1,2,2,0.5,0
3,6274,2017,10,1,2,2,0,0
3,6275,2017,9,1,1,1,1,0.3333
3,6275,2017,10,1,6,3,0.4286,0.7143
3,6276,2017,9,1,3,2,0.25,0.75
3,6276,2017,10,1,5,2,0.2,0.4
3,6277,2017,9,1,6,4,0.5,0.6667
3,6278,2017,9,1,1,1,0,0
3,6278,2017,10,1,2,2,0.75,0.25
3,6279,2017,9,1,3,2,0,0.75
3,6279,2017,10,1,2,2,0.5,0
3,6280,2017,9,1,4,2,0,0
3,6281,2017,9,1,5,2,0.1429,0.4286
3,6282,2017,9,1,1,1,0,0
3,6282,2017,10,1,3,3,0,0.3333
3,6283,2017,9,1,5,2,0.7143,0.5714
3,6283,2017,10,1,5,4,0.8571,0.5714
3,6283,2017,11,1,6,1,0.125,0.75
3,6284,2017,9,1,3,2,0.25,0.75
3,6285,2017,9,1,2,1,0.5,0.5
3,6285,2017,10,1,6,3,0.1,0.5
3,6286,2017,9,1,3,2,0,0.25
3,6287,2017,9,1,1,1,0,0.5
3,6287,2017,10,1,1,1,0,1
3,6287,2017,11,1,3,2,0.5,0
3,6287,2017,12,1,1,1,0,0
3,6288,2017,9,1,7,4,0,0.625
3,6289,2017,9,1,2,1,0.2,0.4
3,6289,2017,10,1,2,1,0,0.6
3,6290,2017,9,1,2,2,0.3333,0.6667
3,6291,2017,9,1,14,4,0.1875,0.875
3,6291,2017,10,1,2,1,0,0.4
3,6292,2017,9,1,2,1,0,0.5
3,6292,2017,10,1,4,3,0.4,0.6
3,6293,2017,9,1,16,4,0.1875,0
3,6294,2017,9,1,2,1,0,0.75
3,6295,2017,9,1,5,2,0.1667,0
3,6296,2017,9,1,1,1,1,1
3,6296,2017,10,1,2,2,0,1
3,6297,2017,9,1,1,1,0,1
3,6297,2017,10,1,5,3,0.2857,0.4286
3,6298,2017,9,1,5,3,0,0.75
3,6298,2017,10,1,8,2,0.5,0.4167
3,6299,2017,9,1,2,1,0.8571,0
3,6299,2017,10,1,6,2,0.5385,0
3,6300,2017,9,1,2,2,1,0.6667
3,6301,2017,9,1,3,3,0,0.4444
3,6302,2017,9,1,1,1,1,0
3,6302,2017,10,1,1,1,0,0.5
3,6303,2017,9,1,3,1,0.6,0
3,6304,2017,9,1,29,3,0.2222,0.4444
3,6305,2017,9,1,6,4,0.3333,0
3,6306,2017,9,1,6,2,0.6667,0.8333
3,6307,2017,9,1,2,2,1,0
3,6308,2017,9,1,1,1,1,0
3,6308,2017,10,1,2,1,0,1
3,6309,2017,9,1,3,1,0,0.75
3,6310,2017,9,1,1,1,0,0
3,6310,2017,10,1,2,2,0.3333,0
3,6311,2017,9,1,3,2,0.3333,1
3,6311,2017,10,1,3,2,0.3333,0.3333
3,6312,2017,9,1,1,1,0,0
3,6312,2017,10,1,5,1,0.4,0
3,6313,2017,9,1,3,2,0,0
3,6313,2017,10,1,4,3,0,0.5
3,6314,2017,9,1,1,1,0,1
3,6314,2017,10,1,1,1,0,0
3,6315,2017,9,1,7,2,0.5,0
3,6316,2017,9,1,8,4,0.7273,0.2727
3,6317,2017,9,1,1,1,0,1
3,6317,2017,10,1,4,4,0,0.25
3,6318,2017,9,1,3,1,0,1
3,6319,2017,9,1,10,3,0,0.5
3,6320,2017,9,1,5,3,0,0.5
3,6321,2017,9,1,5,3,0.75,0.75
3,6322,2017,9,1,6,2,0.5,0.1667
3,6323,2017,9,1,2,1,0.5,0.5
3,6323,2017,10,1,1,1,0,0
3,6324,2017,9,1,3,3,0,0.6667
3,6324,2017,10,1,4,2,0.5714,0.2857
3,6325,2017,9,1,1,1,1,0.5
3,6325,2017,10,1,10,4,0.5333,0.7333
3,6326,2017,9,1,4,2,1,0.5
3,6327,2017,9,1,1,1,0,1
3,6327,2017,10,1,,,,
3,6327,2017,11,1,,,,
3,6327,2017,12,1,1,1,0,0
3,6327,2018,1,1,3,2,0,0.3333
3,6327,2018,2,1,,,,
3,6327,2018,3,1,3,2,0,0.5
3,6328,2017,9,1,3,2,0.2,0.2
3,6329,2017,9,1,2,2,1,1
3,6330,2017,9,1,2,2,1,1
3,6330,2017,10,1,1,1,1,1
3,6331,2017,9,1,1,1,1,0.5
3,6331,2017,10,1,3,1,0.75,0.75
3,6332,2017,9,1,3,1,1,0.6667
3,6333,2017,9,1,3,2,0.3333,0
3,6333,2017,10,1,1,1,0,0
3,6333,2017,11,1,1,1,0,0
3,6334,2017,9,1,5,1,0.125,0.5
3,6335,2017,9,1,3,2,0.6667,1
3,6335,2017,10,1,4,3,0,0.5
3,6336,2017,9,1,8,2,0.1,0.3
3,6337,2017,9,1,1,1,0,0
3,6337,2017,10,1,3,2,0.8,0
3,6337,2017,11,1,1,1,0,0
3,6338,2017,9,1,4,3,0.5,0
3,6338,2017,10,1,1,1,0,0
3,6339,2017,9,1,1,1,0,1
3,6339,2017,10,1,6,2,0.3333,0.3333
3,6340,2017,9,1,9,3,0.5333,0.8
3,6340,2017,10,1,4,1,0.2,0.6
3,6341,2017,9,1,4,1,0,0.8333
3,6342,2017,9,1,1,1,0,0
3,6342,2017,10,1,3,1,0.3333,1
3,6342,2017,11,1,2,1,0,0
3,6342,2017,12,1,3,2,0.6667,0.3333
3,6342,2018,1,1,1,1,0,1
3,6343,2017,9,1,3,2,0,0.5
3,6344,2017,9,1,1,1,1,0
3,6344,2017,10,1,5,2,0.5,0.3333
3,6345,2017,9,1,3,3,0.6667,0
3,6345,2017,10,1,3,2,0.6667,0.6667
3,6346,2017,9,1,3,1,0,0
3,6346,2017,10,1,3,2,0,0
3,6347,2017,9,1,4,3,0.8,0.6
3,6348,2017,9,1,2,1,0.5,0.25
3,6348,2017,10,1,1,1,0,0
3,6349,2017,9,1,3,2,0,0.6667
3,6350,2017,9,1,3,1,0.3333,0
3,6351,2017,9,1,19,4,0.5,0
3,6352,2017,9,1,7,2,0.5714,0.4286
3,6353,2017,9,1,1,1,0,1
3,6353,2017,10,1,2,1,0,0
3,6354,2017,9,1,4,1,0.5,0.75
3,6355,2017,9,1,2,2,0.6667,0.6667
3,6356,2017,9,1,1,1,1,0.5
3,6356,2017,10,1,1,1,1,0.6667
3,6357,2017,9,1,3,2,0.6667,0
3,6357,2017,10,1,1,1,0,0
3,6358,2017,9,1,3,2,1,0.6667
3,6358,2017,10,1,2,1,1,0.5
3,6359,2017,9,1,2,1,0,0
3,6359,2017,10,1,3,2,0,1
3,6360,2017,9,1,7,3,0.2857,0.8571
3,6361,2017,9,1,1,1,0,0
3,6361,2017,10,1,2,1,0,0
3,6362,2017,9,1,17,3,0.3333,0
3,6362,2017,10,1,2,2,0,0
3,6363,2017,9,1,1,1,0,0
3,6363,2017,10,1,3,2,0.3333,0
3,6364,2017,9,1,2,2,0.5,0.5
3,6364,2017,10,1,7,3,0.75,0.25
3,6365,2017,9,1,6,2,0.2222,0.5556
3,6366,2017,9,1,7,2,0,0.625
3,6367,2017,9,1,5,3,0.4,0
3,6368,2017,9,1,2,2,1,1
3,6368,2017,10,1,2,2,0,0.5
3,6369,2017,9,1,2,1,0.5,0
3,6369,2017,10,1,1,1,1,0
3,6370,2017,9,1,7,4,0.1429,0.2857
3,6371,2017,9,1,4,2,0.25,0.25
3,6372,2017,9,1,3,2,0,0.6667
3,6372,2017,10,1,4,3,0,0
3,6373,2017,9,1,5,2,0.1667,0.5
3,6374,2017,9,1,1,1,1,0
3,6374,2017,10,1,2,2,0.3333,0
3,6375,2017,9,1,2,1,0.5,0
3,6375,2017,10,1,30,5,0.3095,0.5952
3,6376,2017,9,1,1,1,1,0
3,6376,2017,10,1,2,1,1,0.5
3,6377,2017,9,1,9,3,0.4167,0.4167
3,6378,2017,9,1,1,1,1,1
3,6378,2017,10,1,1,1,1,1
3,6379,2017,9,1,3,2,0.1667,0.6667
3,6379,2017,10,1,2,2,1,0.5
3,6380,2017,9,1,4,3,0.75,0.75
3,6381,2017,9,1,7,3,0.8462,0.5385
3,6382,2017,9,1,2,1,0,0
3,6383,2017,9,1,2,1,1,1
3,6383,2017,10,1,2,1,0,1
3,6384,2017,9,1,7,4,0.25,0
3,6384,2017,10,1,2,2,1,0
3,6384,2017,11,1,5,4,0.3,0.05
3,6384,2017,12,1,,,,
3,6384,2018,1,1,2,2,0.8333,0
3,6385,2017,9,1,3,1,0.3333,0
3,6385,2017,10,1,2,1,0.5,0
3,6385,2017,11,1,,,,
3,6385,2017,12,1,,,,
3,6385,2018,1,1,1,1,1,0
3,6386,2017,9,1,3,2,0,0.5
3,6387,2017,9,1,1,1,1,0
3,6387,2017,10,1,2,2,0.3333,0.3333
3,6388,2017,9,1,12,3,0.3571,0
3,6389,2017,9,1,1,1,0,0.5
3,6389,2017,10,1,3,2,0.75,0.5
3,6390,2017,9,1,1,1,0,1
3,6390,2017,10,1,14,4,0.5882,0.5294
3,6391,2017,9,1,5,2,0.2857,0.4286
3,6392,2017,9,1,1,1,0,1
3,6392,2017,10,1,3,3,0.5,0.5
3,6393,2017,9,1,7,3,0.8889,0.5556
3,6393,2017,10,1,3,3,0.3333,0.3333
3,6394,2017,9,1,3,2,0.3333,0
3,6394,2017,10,1,12,3,0.3077,0
3,6394,2017,11,1,1,1,1,0
3,6395,2017,9,1,5,3,0.2,0.4
3,6395,2017,10,1,4,3,0.25,0.25
3,6396,2017,9,1,3,2,1,1
3,6397,2017,9,1,3,1,0.4,0.6
3,6398,2017,9,1,7,3,0.3333,0.7778
3,6399,2017,9,1,3,1,0.8333,0.6667
3,6400,2017,9,1,4,3,0.5,1
3,6401,2017,9,1,5,2,0.2857,0.5714
3,6401,2017,10,1,2,2,0,0.5
3,6402,2017,9,1,1,1,0,0
3,6402,2017,10,1,3,2,0.4,0.2
3,6403,2017,9,1,3,2,0,0
3,6403,2017,10,1,7,1,0.0833,0
3,6403,2017,11,1,1,1,0,0
3,6404,2017,9,1,3,2,0.6667,1
3,6405,2017,9,1,5,2,0,0
3,6405,2017,10,1,17,2,0.3529,0
3,6406,2017,9,1,3,3,0.2308,0.4615
3,6407,2017,9,1,7,2,0.3636,0.5455
3,6408,2017,9,1,2,1,0,0
3,6409,2017,9,1,3,2,0,1
3,6410,2017,9,1,2,2,0.3333,0.3333
3,6411,2017,9,1,1,1,0,0
3,6411,2017,10,1,5,2,0.5,0
3,6412,2017,9,1,1,1,1,0
3,6412,2017,10,1,11,4,0.2667,0
3,6413,2017,9,1,5,2,0.4545,0.1818
3,6414,2017,9,1,2,1,1,0
3,6414,2017,10,1,10,4,0.6,0.6
3,6415,2017,9,1,3,1,0,0
3,6415,2017,10,1,1,1,0,1
3,6416,2017,9,1,4,2,0,0.3333
3,6417,2017,9,1,5,3,0,0.3333
3,6418,2017,9,1,5,1,0,0
3,6419,2017,9,1,3,3,0.75,0.75
3,6420,2017,9,1,1,1,0,0.5
3,6420,2017,10,1,3,2,0.8,1
3,6421,2017,9,1,5,1,0.6,0.6
3,6422,2017,9,1,1,1,1,0
3,6422,2017,10,1,2,2,0.5,0
3,6423,2017,9,1,3,2,0,0
3,6423,2017,10,1,14,4,0.4118,0.3529
3,6424,2017,9,1,5,3,0,0.6667
3,6425,2017,9,1,4,3,0,0.2857
3,6426,2017,9,1,3,1,0.4,0.2
3,6427,2017,9,1,1,1,1,0
3,6428,2017,9,1,5,2,0.75,0
3,6429,2017,9,1,2,1,0.5,1
3,6429,2017,10,1,7,4,0.625,0.375
3,6430,2017,9,1,1,1,0,1
3,6430,2017,10,1,2,2,0.5,1
3,6431,2017,9,1,2,1,0,0
3,6431,2017,10,1,1,1,0,1
3,6432,2017,9,1,12,4,0.5238,0
3,6433,2017,9,1,2,2,0,0.5
3,6433,2017,10,1,5,2,0.2857,0.2857
3,6434,2017,9,1,1,1,0,1
3,6434,2017,10,1,2,2,0.6667,0
3,6435,2017,9,1,2,1,0,0
3,6435,2017,10,1,12,2,0.4762,0.5714
3,6436,2017,9,1,4,3,0.5,0.75
3,6436,2017,10,1,3,2,0,0.8
3,6437,2017,9,1,1,1,1,1
3,6437,2017,10,1,2,1,0.5,1
3,6438,2017,9,1,3,1,1,0
3,6439,2017,9,1,4,3,0,0.75
3,6440,2017,9,1,2,2,1,0
3,6440,2017,10,1,3,2,0.75,0
3,6440,2017,11,1,2,1,0.875,0
3,6441,2017,9,1,9,3,0.2,0.6
3,6442,2017,9,1,5,1,0.2,0.4
3,6442,2017,10,1,2,1,0,0.5
3,6443,2017,9,1,3,2,0.6667,0.3333
3,6443,2017,10,1,1,1,1,0
3,6444,2017,9,1,5,4,0.6,0.6
3,6445,2017,9,1,3,2,1,0.6
3,6446,2017,9,1,4,2,0.8,0.4
3,6447,2017,9,1,7,3,0.25,0.25
3,6448,2017,9,1,2,1,0.6667,1
3,6449,2017,9,1,4,3,0.6667,0.5
3,6450,2017,9,1,1,1,1,0.5
3,6450,2017,10,1,2,1,1,0
3,6451,2017,9,1,8,3,0.4444,0.8889
3,6451,2017,10,1,1,1,0,0
3,6452,2017,9,1,3,1,0,0.3333
3,6453,2017,9,1,4,3,0.125,0
3,6454,2017,9,1,4,3,0,0
3,6454,2017,10,1,4,4,0.6,0
3,6455,2017,9,1,2,1,1,0.3333
3,6456,2017,9,1,19,2,0.3333,0.619
3,6456,2017,10,1,1,1,0,0
3,6457,2017,9,1,6,2,0.5,0.6667
3,6458,2017,9,1,5,2,0.8571,0
3,6459,2017,9,1,4,2,0,0.2
3,6460,2017,9,1,4,2,0,0.5
3,6461,2017,9,1,3,2,0.6667,0
3,6462,2017,9,1,5,2,0.7143,0.5714
3,6463,2017,9,1,1,1,1,1
3,6463,2017,10,1,2,2,0.5,0.3333
3,6464,2017,9,1,2,2,0.6667,0.6667
3,6465,2017,9,1,1,1,0,0
3,6466,2017,9,1,4,3,0,0.6667
3,6467,2017,9,1,3,3,0.75,0.5
3,6467,2017,10,1,11,3,0.0909,0.7273
3,6468,2017,9,1,4,2,0.3333,0.6667
3,6469,2017,9,1,3,2,0.75,0.75
3,6470,2017,9,1,3,3,0.2,0.6
3,6470,2017,10,1,3,2,1,0.3333
3,6471,2017,9,1,4,2,0.2857,0.7143
3,6472,2017,9,1,6,4,0.4286,0.4286
3,6473,2017,9,1,1,1,0,0
3,6473,2017,10,1,4,1,0,0.6
3,6474,2017,9,1,28,3,0.32,0
3,6475,2017,9,1,7,3,0.2222,0
3,6476,2017,9,1,1,1,1,0.5
3,6476,2017,10,1,1,1,0,0
3,6477,2017,9,1,1,1,0,0.5
3,6477,2017,10,1,16,2,0.5,0.5417
3,6478,2017,9,1,7,4,0.375,0.125
3,6478,2017,10,1,3,2,0.3333,0
4,6479,2017,10,1,8,1,0,0.5
4,6480,2017,10,1,8,3,0.25,0.75
4,6481,2017,10,1,4,2,0.4,0.6
4,6482,2017,10,1,1,1,0,1
4,6482,2017,11,1,,,,
4,6482,2017,12,1,5,2,0,0.6
4,6483,2017,10,1,5,3,0.2,0.4
4,6483,2017,11,1,23,4,0.2963,0.5185
4,6483,2017,12,1,10,3,0.0833,0.5833
4,6484,2017,10,1,2,2,0.5,0.5
4,6484,2017,11,1,3,2,0.3333,0.6667
4,6484,2017,12,1,2,1,0.6667,0.3333
4,6485,2017,10,1,1,1,0,1
4,6485,2017,11,1,1,1,0,0.6667
4,6486,2017,10,1,1,1,0,1
4,6486,2017,11,1,8,3,0,0.5833
4,6486,2017,12,1,7,3,0.1429,0.7143
4,6487,2017,10,1,1,1,0,0.5714
